person_id,split,shot_id,pose_id,pose_description,angle_id,angle_description,background_id,lighting_id,garment_slot,garment_id,garment_type,camera_distance_class,quality_flags
person_038,train,17,P5,Motion pose (step/walk freeze),A1,Front,B1,L1,G_rot_3,person_038__G_rot_3,tbd,full_body_mid_distance,[]
person_038,train,18,P5,Motion pose (step/walk freeze),A2,30° left,B1,L2,G_rot_3,person_038__G_rot_3,tbd,full_body_mid_distance,[]
person_038,train,19,P5,Motion pose (step/walk freeze),A3,30° right,B2,L1,G_rot_3,person_038__G_rot_3,tbd,full_body_mid_distance,[]
person_038,train,20,P5,Motion pose (step/walk freeze),A4,Near profile,B2,L2,G_rot_3,person_038__G_rot_3,tbd,full_body_mid_distance,[]
person_039,train,01,P1,"Standing neutral, arms relaxed",A1,Front,B1,L1,G_core_1,person_039__G_core_1,tbd,full_body_mid_distance,[]
person_039,train,02,P1,"Standing neutral, arms relaxed",A2,30° left,B1,L1,G_core_1,person_039__G_core_1,tbd,full_body_mid_distance,[]
person_039,train,03,P1,"Standing neutral, arms relaxed",A3,30° right,B1,L1,G_core_1,person_039__G_core_1,tbd,full_body_mid_distance,[]
person_039,train,04,P1,"Standing neutral, arms relaxed",A4,Near profile,B1,L2,G_core_1,person_039__G_core_1,tbd,full_body_mid_distance,[]
person_039,train,05,P2,Standing contrapposto (weight shift),A1,Front,B2,L1,G_core_2,person_039__G_core_2,tbd,full_body_mid_distance,[]
person_039,train,06,P2,Standing contrapposto (weight shift),A2,30° left,B2,L1,G_core_2,person_039__G_core_2,tbd,full_body_mid_distance,[]
person_039,train,07,P2,Standing contrapposto (weight shift),A3,30° right,B2,L2,G_core_2,person_039__G_core_2,tbd,full_body_mid_distance,[]
person_039,train,08,P2,Standing contrapposto (weight shift),A4,Near profile,B2,L2,G_core_2,person_039__G_core_2,tbd,full_body_mid_distance,[]
person_039,train,09,P3,"Seated upright, knees forward",A1,Front,B1,L2,G_rot_1,person_039__G_rot_1,tbd,full_body_mid_distance,[]
person_039,train,10,P3,"Seated upright, knees forward",A2,30° left,B1,L2,G_rot_1,person_039__G_rot_1,tbd,full_body_mid_distance,[]
person_039,train,11,P3,"Seated upright, knees forward",A3,30° right,B3,L1,G_rot_1,person_039__G_rot_1,tbd,full_body_mid_distance,[]
person_039,train,12,P3,"Seated upright, knees forward",A4,Near profile,B3,L1,G_rot_1,person_039__G_rot_1,tbd,full_body_mid_distance,[]
person_039,train,13,P4,Seated side posture,A1,Front,B2,L2,G_rot_2,person_039__G_rot_2,tbd,full_body_mid_distance,[]
person_039,train,14,P4,Seated side posture,A2,30° left,B2,L2,G_rot_2,person_039__G_rot_2,tbd,full_body_mid_distance,[]
person_039,train,15,P4,Seated side posture,A3,30° right,B3,L1,G_rot_2,person_039__G_rot_2,tbd,full_body_mid_distance,[]
person_039,train,16,P4,Seated side posture,A4,Near profile,B3,L2,G_rot_2,person_039__G_rot_2,tbd,full_body_mid_distance,[]
person_039,train,17,P5,Motion pose (step/walk freeze),A1,Front,B1,L1,G_rot_3,person_039__G_rot_3,tbd,full_body_mid_distance,[]
person_039,train,18,P5,Motion pose (step/walk freeze),A2,30° left,B1,L2,G_rot_3,person_039__G_rot_3,tbd,full_body_mid_distance,[]
person_039,train,19,P5,Motion pose (step/walk freeze),A3,30° right,B2,L1,G_rot_3,person_039__G_rot_3,tbd,full_body_mid_distance,[]
person_039,train,20,P5,Motion pose (step/walk freeze),A4,Near profile,B2,L2,G_rot_3,person_039__G_rot_3,tbd,full_body_mid_distance,[]
person_040,train,01,P1,"Standing neutral, arms relaxed",A1,Front,B1,L1,G_core_1,person_040__G_core_1,tbd,full_body_mid_distance,[]
person_040,train,02,P1,"Standing neutral, arms relaxed",A2,30° left,B1,L1,G_core_1,person_040__G_core_1,tbd,full_body_mid_distance,[]
person_040,train,03,P1,"Standing neutral, arms relaxed",A3,30° right,B1,L1,G_core_1,person_040__G_core_1,tbd,full_body_mid_distance,[]
person_040,train,04,P1,"Standing neutral, arms relaxed",A4,Near profile,B1,L2,G_core_1,person_040__G_core_1,tbd,full_body_mid_distance,[]
person_040,train,05,P2,Standing contrapposto (weight shift),A1,Front,B2,L1,G_core_2,person_040__G_core_2,tbd,full_body_mid_distance,[]
person_040,train,06,P2,Standing contrapposto (weight shift),A2,30° left,B2,L1,G_core_2,person_040__G_core_2,tbd,full_body_mid_distance,[]
person_040,train,07,P2,Standing contrapposto (weight shift),A3,30° right,B2,L2,G_core_2,person_040__G_core_2,tbd,full_body_mid_distance,[]
person_040,train,08,P2,Standing contrapposto (weight shift),A4,Near profile,B2,L2,G_core_2,person_040__G_core_2,tbd,full_body_mid_distance,[]
person_040,train,09,P3,"Seated upright, knees forward",A1,Front,B1,L2,G_rot_1,person_040__G_rot_1,tbd,full_body_mid_distance,[]
person_040,train,10,P3,"Seated upright, knees forward",A2,30° left,B1,L2,G_rot_1,person_040__G_rot_1,tbd,full_body_mid_distance,[]
person_040,train,11,P3,"Seated upright, knees forward",A3,30° right,B3,L1,G_rot_1,person_040__G_rot_1,tbd,full_body_mid_distance,[]
person_040,train,12,P3,"Seated upright, knees forward",A4,Near profile,B3,L1,G_rot_1,person_040__G_rot_1,tbd,full_body_mid_distance,[]
person_040,train,13,P4,Seated side posture,A1,Front,B2,L2,G_rot_2,person_040__G_rot_2,tbd,full_body_mid_distance,[]
person_040,train,14,P4,Seated side posture,A2,30° left,B2,L2,G_rot_2,person_040__G_rot_2,tbd,full_body_mid_distance,[]
person_040,train,15,P4,Seated side posture,A3,30° right,B3,L1,G_rot_2,person_040__G_rot_2,tbd,full_body_mid_distance,[]
person_040,train,16,P4,Seated side posture,A4,Near profile,B3,L2,G_rot_2,person_040__G_rot_2,tbd,full_body_mid_distance,[]
person_040,train,17,P5,Motion pose (step/walk freeze),A1,Front,B1,L1,G_rot_3,person_040__G_rot_3,tbd,full_body_mid_distance,[]
person_040,train,18,P5,Motion pose (step/walk freeze),A2,30° left,B1,L2,G_rot_3,person_040__G_rot_3,tbd,full_body_mid_distance,[]
person_040,train,19,P5,Motion pose (step/walk freeze),A3,30° right,B2,L1,G_rot_3,person_040__G_rot_3,tbd,full_body_mid_distance,[]
person_040,train,20,P5,Motion pose (step/walk freeze),A4,Near profile,B2,L2,G_rot_3,person_040__G_rot_3,tbd,full_body_mid_distance,[]
person_041,train,01,P1,"Standing neutral, arms relaxed",A1,Front,B1,L1,G_core_1,person_041__G_core_1,tbd,full_body_mid_distance,[]
person_041,train,02,P1,"Standing neutral, arms relaxed",A2,30° left,B1,L1,G_core_1,person_041__G_core_1,tbd,full_body_mid_distance,[]
person_041,train,03,P1,"Standing neutral, arms relaxed",A3,30° right,B1,L1,G_core_1,person_041__G_core_1,tbd,full_body_mid_distance,[]
person_041,train,04,P1,"Standing neutral, arms relaxed",A4,Near profile,B1,L2,G_core_1,person_041__G_core_1,tbd,full_body_mid_distance,[]
person_041,train,05,P2,Standing contrapposto (weight shift),A1,Front,B2,L1,G_core_2,person_041__G_core_2,tbd,full_body_mid_distance,[]
person_041,train,06,P2,Standing contrapposto (weight shift),A2,30° left,B2,L1,G_core_2,person_041__G_core_2,tbd,full_body_mid_distance,[]
person_041,train,07,P2,Standing contrapposto (weight shift),A3,30° right,B2,L2,G_core_2,person_041__G_core_2,tbd,full_body_mid_distance,[]
person_041,train,08,P2,Standing contrapposto (weight shift),A4,Near profile,B2,L2,G_core_2,person_041__G_core_2,tbd,full_body_mid_distance,[]
person_041,train,09,P3,"Seated upright, knees forward",A1,Front,B1,L2,G_rot_1,person_041__G_rot_1,tbd,full_body_mid_distance,[]
person_041,train,10,P3,"Seated upright, knees forward",A2,30° left,B1,L2,G_rot_1,person_041__G_rot_1,tbd,full_body_mid_distance,[]
person_041,train,11,P3,"Seated upright, knees forward",A3,30° right,B3,L1,G_rot_1,person_041__G_rot_1,tbd,full_body_mid_distance,[]
person_041,train,12,P3,"Seated upright, knees forward",A4,Near profile,B3,L1,G_rot_1,person_041__G_rot_1,tbd,full_body_mid_distance,[]
person_041,train,13,P4,Seated side posture,A1,Front,B2,L2,G_rot_2,person_041__G_rot_2,tbd,full_body_mid_distance,[]
person_041,train,14,P4,Seated side posture,A2,30° left,B2,L2,G_rot_2,person_041__G_rot_2,tbd,full_body_mid_distance,[]
person_041,train,15,P4,Seated side posture,A3,30° right,B3,L1,G_rot_2,person_041__G_rot_2,tbd,full_body_mid_distance,[]
person_041,train,16,P4,Seated side posture,A4,Near profile,B3,L2,G_rot_2,person_041__G_rot_2,tbd,full_body_mid_distance,[]
person_041,train,17,P5,Motion pose (step/walk freeze),A1,Front,B1,L1,G_rot_3,person_041__G_rot_3,tbd,full_body_mid_distance,[]
person_041,train,18,P5,Motion pose (step/walk freeze),A2,30° left,B1,L2,G_rot_3,person_041__G_rot_3,tbd,full_body_mid_distance,[]
person_041,train,19,P5,Motion pose (step/walk freeze),A3,30° right,B2,L1,G_rot_3,person_041__G_rot_3,tbd,full_body_mid_distance,[]
person_041,train,20,P5,Motion pose (step/walk freeze),A4,Near profile,B2,L2,G_rot_3,person_041__G_rot_3,tbd,full_body_mid_distance,[]
person_042,train,01,P1,"Standing neutral, arms relaxed",A1,Front,B1,L1,G_core_1,person_042__G_core_1,tbd,full_body_mid_distance,[]
person_042,train,02,P1,"Standing neutral, arms relaxed",A2,30° left,B1,L1,G_core_1,person_042__G_core_1,tbd,full_body_mid_distance,[]
person_042,train,03,P1,"Standing neutral, arms relaxed",A3,30° right,B1,L1,G_core_1,person_042__G_core_1,tbd,full_body_mid_distance,[]
person_042,train,04,P1,"Standing neutral, arms relaxed",A4,Near profile,B1,L2,G_core_1,person_042__G_core_1,tbd,full_body_mid_distance,[]
person_042,train,05,P2,Standing contrapposto (weight shift),A1,Front,B2,L1,G_core_2,person_042__G_core_2,tbd,full_body_mid_distance,[]
person_042,train,06,P2,Standing contrapposto (weight shift),A2,30° left,B2,L1,G_core_2,person_042__G_core_2,tbd,full_body_mid_distance,[]
person_042,train,07,P2,Standing contrapposto (weight shift),A3,30° right,B2,L2,G_core_2,person_042__G_core_2,tbd,full_body_mid_distance,[]
person_042,train,08,P2,Standing contrapposto (weight shift),A4,Near profile,B2,L2,G_core_2,person_042__G_core_2,tbd,full_body_mid_distance,[]
person_042,train,09,P3,"Seated upright, knees forward",A1,Front,B1,L2,G_rot_1,person_042__G_rot_1,tbd,full_body_mid_distance,[]
person_042,train,10,P3,"Seated upright, knees forward",A2,30° left,B1,L2,G_rot_1,person_042__G_rot_1,tbd,full_body_mid_distance,[]
person_042,train,11,P3,"Seated upright, knees forward",A3,30° right,B3,L1,G_rot_1,person_042__G_rot_1,tbd,full_body_mid_distance,[]
person_042,train,12,P3,"Seated upright, knees forward",A4,Near profile,B3,L1,G_rot_1,person_042__G_rot_1,tbd,full_body_mid_distance,[]
person_042,train,13,P4,Seated side posture,A1,Front,B2,L2,G_rot_2,person_042__G_rot_2,tbd,full_body_mid_distance,[]
person_042,train,14,P4,Seated side posture,A2,30° left,B2,L2,G_rot_2,person_042__G_rot_2,tbd,full_body_mid_distance,[]
person_042,train,15,P4,Seated side posture,A3,30° right,B3,L1,G_rot_2,person_042__G_rot_2,tbd,full_body_mid_distance,[]
person_042,train,16,P4,Seated side posture,A4,Near profile,B3,L2,G_rot_2,person_042__G_rot_2,tbd,full_body_mid_distance,[]
person_042,train,17,P5,Motion pose (step/walk freeze),A1,Front,B1,L1,G_rot_3,person_042__G_rot_3,tbd,full_body_mid_distance,[]
person_042,train,18,P5,Motion pose (step/walk freeze),A2,30° left,B1,L2,G_rot_3,person_042__G_rot_3,tbd,full_body_mid_distance,[]
person_042,train,19,P5,Motion pose (step/walk freeze),A3,30° right,B2,L1,G_rot_3,person_042__G_rot_3,tbd,full_body_mid_distance,[]
person_042,train,20,P5,Motion pose (step/walk freeze),A4,Near profile,B2,L2,G_rot_3,person_042__G_rot_3,tbd,full_body_mid_distance,[]
person_043,train,01,P1,"Standing neutral, arms relaxed",A1,Front,B1,L1,G_core_1,person_043__G_core_1,tbd,full_body_mid_distance,[]
person_043,train,02,P1,"Standing neutral, arms relaxed",A2,30° left,B1,L1,G_core_1,person_043__G_core_1,tbd,full_body_mid_distance,[]
person_043,train,03,P1,"Standing neutral, arms relaxed",A3,30° right,B1,L1,G_core_1,person_043__G_core_1,tbd,full_body_mid_distance,[]
person_043,train,04,P1,"Standing neutral, arms relaxed",A4,Near profile,B1,L2,G_core_1,person_043__G_core_1,tbd,full_body_mid_distance,[]
person_043,train,05,P2,Standing contrapposto (weight shift),A1,Front,B2,L1,G_core_2,person_043__G_core_2,tbd,full_body_mid_distance,[]
person_043,train,06,P2,Standing contrapposto (weight shift),A2,30° left,B2,L1,G_core_2,person_043__G_core_2,tbd,full_body_mid_distance,[]
person_043,train,07,P2,Standing contrapposto (weight shift),A3,30° right,B2,L2,G_core_2,person_043__G_core_2,tbd,full_body_mid_distance,[]
person_043,train,08,P2,Standing contrapposto (weight shift),A4,Near profile,B2,L2,G_core_2,person_043__G_core_2,tbd,full_body_mid_distance,[]
person_043,train,09,P3,"Seated upright, knees forward",A1,Front,B1,L2,G_rot_1,person_043__G_rot_1,tbd,full_body_mid_distance,[]
person_043,train,10,P3,"Seated upright, knees forward",A2,30° left,B1,L2,G_rot_1,person_043__G_rot_1,tbd,full_body_mid_distance,[]
person_043,train,11,P3,"Seated upright, knees forward",A3,30° right,B3,L1,G_rot_1,person_043__G_rot_1,tbd,full_body_mid_distance,[]
person_043,train,12,P3,"Seated upright, knees forward",A4,Near profile,B3,L1,G_rot_1,person_043__G_rot_1,tbd,full_body_mid_distance,[]
person_043,train,13,P4,Seated side posture,A1,Front,B2,L2,G_rot_2,person_043__G_rot_2,tbd,full_body_mid_distance,[]
person_043,train,14,P4,Seated side posture,A2,30° left,B2,L2,G_rot_2,person_043__G_rot_2,tbd,full_body_mid_distance,[]
person_043,train,15,P4,Seated side posture,A3,30° right,B3,L1,G_rot_2,person_043__G_rot_2,tbd,full_body_mid_distance,[]
person_043,train,16,P4,Seated side posture,A4,Near profile,B3,L2,G_rot_2,person_043__G_rot_2,tbd,full_body_mid_distance,[]
person_043,train,17,P5,Motion pose (step/walk freeze),A1,Front,B1,L1,G_rot_3,person_043__G_rot_3,tbd,full_body_mid_distance,[]
person_043,train,18,P5,Motion pose (step/walk freeze),A2,30° left,B1,L2,G_rot_3,person_043__G_rot_3,tbd,full_body_mid_distance,[]
person_043,train,19,P5,Motion pose (step/walk freeze),A3,30° right,B2,L1,G_rot_3,person_043__G_rot_3,tbd,full_body_mid_distance,[]
person_043,train,20,P5,Motion pose (step/walk freeze),A4,Near profile,B2,L2,G_rot_3,person_043__G_rot_3,tbd,full_body_mid_distance,[]
person_044,train,01,P1,"Standing neutral, arms relaxed",A1,Front,B1,L1,G_core_1,person_044__G_core_1,tbd,full_body_mid_distance,[]
person_044,train,02,P1,"Standing neutral, arms relaxed",A2,30° left,B1,L1,G_core_1,person_044__G_core_1,tbd,full_body_mid_distance,[]
person_044,train,03,P1,"Standing neutral, arms relaxed",A3,30° right,B1,L1,G_core_1,person_044__G_core_1,tbd,full_body_mid_distance,[]
person_044,train,04,P1,"Standing neutral, arms relaxed",A4,Near profile,B1,L2,G_core_1,person_044__G_core_1,tbd,full_body_mid_distance,[]
person_044,train,05,P2,Standing contrapposto (weight shift),A1,Front,B2,L1,G_core_2,person_044__G_core_2,tbd,full_body_mid_distance,[]
person_044,train,06,P2,Standing contrapposto (weight shift),A2,30° left,B2,L1,G_core_2,person_044__G_core_2,tbd,full_body_mid_distance,[]
person_044,train,07,P2,Standing contrapposto (weight shift),A3,30° right,B2,L2,G_core_2,person_044__G_core_2,tbd,full_body_mid_distance,[]
person_044,train,08,P2,Standing contrapposto (weight shift),A4,Near profile,B2,L2,G_core_2,person_044__G_core_2,tbd,full_body_mid_distance,[]
person_044,train,09,P3,"Seated upright, knees forward",A1,Front,B1,L2,G_rot_1,person_044__G_rot_1,tbd,full_body_mid_distance,[]
person_044,train,10,P3,"Seated upright, knees forward",A2,30° left,B1,L2,G_rot_1,person_044__G_rot_1,tbd,full_body_mid_distance,[]
person_044,train,11,P3,"Seated upright, knees forward",A3,30° right,B3,L1,G_rot_1,person_044__G_rot_1,tbd,full_body_mid_distance,[]
person_044,train,12,P3,"Seated upright, knees forward",A4,Near profile,B3,L1,G_rot_1,person_044__G_rot_1,tbd,full_body_mid_distance,[]
person_044,train,13,P4,Seated side posture,A1,Front,B2,L2,G_rot_2,person_044__G_rot_2,tbd,full_body_mid_distance,[]
person_044,train,14,P4,Seated side posture,A2,30° left,B2,L2,G_rot_2,person_044__G_rot_2,tbd,full_body_mid_distance,[]
person_044,train,15,P4,Seated side posture,A3,30° right,B3,L1,G_rot_2,person_044__G_rot_2,tbd,full_body_mid_distance,[]
person_044,train,16,P4,Seated side posture,A4,Near profile,B3,L2,G_rot_2,person_044__G_rot_2,tbd,full_body_mid_distance,[]
person_044,train,17,P5,Motion pose (step/walk freeze),A1,Front,B1,L1,G_rot_3,person_044__G_rot_3,tbd,full_body_mid_distance,[]
person_044,train,18,P5,Motion pose (step/walk freeze),A2,30° left,B1,L2,G_rot_3,person_044__G_rot_3,tbd,full_body_mid_distance,[]
person_044,train,19,P5,Motion pose (step/walk freeze),A3,30° right,B2,L1,G_rot_3,person_044__G_rot_3,tbd,full_body_mid_distance,[]
person_044,train,20,P5,Motion pose (step/walk freeze),A4,Near profile,B2,L2,G_rot_3,person_044__G_rot_3,tbd,full_body_mid_distance,[]
person_045,train,01,P1,"Standing neutral, arms relaxed",A1,Front,B1,L1,G_core_1,person_045__G_core_1,tbd,full_body_mid_distance,[]
person_045,train,02,P1,"Standing neutral, arms relaxed",A2,30° left,B1,L1,G_core_1,person_045__G_core_1,tbd,full_body_mid_distance,[]
person_045,train,03,P1,"Standing neutral, arms relaxed",A3,30° right,B1,L1,G_core_1,person_045__G_core_1,tbd,full_body_mid_distance,[]
person_045,train,04,P1,"Standing neutral, arms relaxed",A4,Near profile,B1,L2,G_core_1,person_045__G_core_1,tbd,full_body_mid_distance,[]
person_045,train,05,P2,Standing contrapposto (weight shift),A1,Front,B2,L1,G_core_2,person_045__G_core_2,tbd,full_body_mid_distance,[]
person_045,train,06,P2,Standing contrapposto (weight shift),A2,30° left,B2,L1,G_core_2,person_045__G_core_2,tbd,full_body_mid_distance,[]
person_045,train,07,P2,Standing contrapposto (weight shift),A3,30° right,B2,L2,G_core_2,person_045__G_core_2,tbd,full_body_mid_distance,[]
person_045,train,08,P2,Standing contrapposto (weight shift),A4,Near profile,B2,L2,G_core_2,person_045__G_core_2,tbd,full_body_mid_distance,[]
person_045,train,09,P3,"Seated upright, knees forward",A1,Front,B1,L2,G_rot_1,person_045__G_rot_1,tbd,full_body_mid_distance,[]
person_045,train,10,P3,"Seated upright, knees forward",A2,30° left,B1,L2,G_rot_1,person_045__G_rot_1,tbd,full_body_mid_distance,[]
person_045,train,11,P3,"Seated upright, knees forward",A3,30° right,B3,L1,G_rot_1,person_045__G_rot_1,tbd,full_body_mid_distance,[]
person_045,train,12,P3,"Seated upright, knees forward",A4,Near profile,B3,L1,G_rot_1,person_045__G_rot_1,tbd,full_body_mid_distance,[]
person_045,train,13,P4,Seated side posture,A1,Front,B2,L2,G_rot_2,person_045__G_rot_2,tbd,full_body_mid_distance,[]
person_045,train,14,P4,Seated side posture,A2,30° left,B2,L2,G_rot_2,person_045__G_rot_2,tbd,full_body_mid_distance,[]
person_045,train,15,P4,Seated side posture,A3,30° right,B3,L1,G_rot_2,person_045__G_rot_2,tbd,full_body_mid_distance,[]
person_045,train,16,P4,Seated side posture,A4,Near profile,B3,L2,G_rot_2,person_045__G_rot_2,tbd,full_body_mid_distance,[]
person_045,train,17,P5,Motion pose (step/walk freeze),A1,Front,B1,L1,G_rot_3,person_045__G_rot_3,tbd,full_body_mid_distance,[]
person_045,train,18,P5,Motion pose (step/walk freeze),A2,30° left,B1,L2,G_rot_3,person_045__G_rot_3,tbd,full_body_mid_distance,[]
person_045,train,19,P5,Motion pose (step/walk freeze),A3,30° right,B2,L1,G_rot_3,person_045__G_rot_3,tbd,full_body_mid_distance,[]
person_045,train,20,P5,Motion pose (step/walk freeze),A4,Near profile,B2,L2,G_rot_3,person_045__G_rot_3,tbd,full_body_mid_distance,[]
person_046,train,01,P1,"Standing neutral, arms relaxed",A1,Front,B1,L1,G_core_1,person_046__G_core_1,tbd,full_body_mid_distance,[]
person_046,train,02,P1,"Standing neutral, arms relaxed",A2,30° left,B1,L1,G_core_1,person_046__G_core_1,tbd,full_body_mid_distance,[]
person_046,train,03,P1,"Standing neutral, arms relaxed",A3,30° right,B1,L1,G_core_1,person_046__G_core_1,tbd,full_body_mid_distance,[]
person_046,train,04,P1,"Standing neutral, arms relaxed",A4,Near profile,B1,L2,G_core_1,person_046__G_core_1,tbd,full_body_mid_distance,[]
person_046,train,05,P2,Standing contrapposto (weight shift),A1,Front,B2,L1,G_core_2,person_046__G_core_2,tbd,full_body_mid_distance,[]
person_046,train,06,P2,Standing contrapposto (weight shift),A2,30° left,B2,L1,G_core_2,person_046__G_core_2,tbd,full_body_mid_distance,[]
person_046,train,07,P2,Standing contrapposto (weight shift),A3,30° right,B2,L2,G_core_2,person_046__G_core_2,tbd,full_body_mid_distance,[]
person_046,train,08,P2,Standing contrapposto (weight shift),A4,Near profile,B2,L2,G_core_2,person_046__G_core_2,tbd,full_body_mid_distance,[]
person_046,train,09,P3,"Seated upright, knees forward",A1,Front,B1,L2,G_rot_1,person_046__G_rot_1,tbd,full_body_mid_distance,[]
person_046,train,10,P3,"Seated upright, knees forward",A2,30° left,B1,L2,G_rot_1,person_046__G_rot_1,tbd,full_body_mid_distance,[]
person_046,train,11,P3,"Seated upright, knees forward",A3,30° right,B3,L1,G_rot_1,person_046__G_rot_1,tbd,full_body_mid_distance,[]
person_046,train,12,P3,"Seated upright, knees forward",A4,Near profile,B3,L1,G_rot_1,person_046__G_rot_1,tbd,full_body_mid_distance,[]
person_046,train,13,P4,Seated side posture,A1,Front,B2,L2,G_rot_2,person_046__G_rot_2,tbd,full_body_mid_distance,[]
person_046,train,14,P4,Seated side posture,A2,30° left,B2,L2,G_rot_2,person_046__G_rot_2,tbd,full_body_mid_distance,[]
person_046,train,15,P4,Seated side posture,A3,30° right,B3,L1,G_rot_2,person_046__G_rot_2,tbd,full_body_mid_distance,[]
person_046,train,16,P4,Seated side posture,A4,Near profile,B3,L2,G_rot_2,person_046__G_rot_2,tbd,full_body_mid_distance,[]
person_046,train,17,P5,Motion pose (step/walk freeze),A1,Front,B1,L1,G_rot_3,person_046__G_rot_3,tbd,full_body_mid_distance,[]
person_046,train,18,P5,Motion pose (step/walk freeze),A2,30° left,B1,L2,G_rot_3,person_046__G_rot_3,tbd,full_body_mid_distance,[]
person_046,train,19,P5,Motion pose (step/walk freeze),A3,30° right,B2,L1,G_rot_3,person_046__G_rot_3,tbd,full_body_mid_distance,[]
person_046,train,20,P5,Motion pose (step/walk freeze),A4,Near profile,B2,L2,G_rot_3,person_046__G_rot_3,tbd,full_body_mid_distance,[]
person_047,train,01,P1,"Standing neutral, arms relaxed",A1,Front,B1,L1,G_core_1,person_047__G_core_1,tbd,full_body_mid_distance,[]
person_047,train,02,P1,"Standing neutral, arms relaxed",A2,30° left,B1,L1,G_core_1,person_047__G_core_1,tbd,full_body_mid_distance,[]
person_047,train,03,P1,"Standing neutral, arms relaxed",A3,30° right,B1,L1,G_core_1,person_047__G_core_1,tbd,full_body_mid_distance,[]
person_047,train,04,P1,"Standing neutral, arms relaxed",A4,Near profile,B1,L2,G_core_1,person_047__G_core_1,tbd,full_body_mid_distance,[]
person_047,train,05,P2,Standing contrapposto (weight shift),A1,Front,B2,L1,G_core_2,person_047__G_core_2,tbd,full_body_mid_distance,[]
person_047,train,06,P2,Standing contrapposto (weight shift),A2,30° left,B2,L1,G_core_2,person_047__G_core_2,tbd,full_body_mid_distance,[]
person_047,train,07,P2,Standing contrapposto (weight shift),A3,30° right,B2,L2,G_core_2,person_047__G_core_2,tbd,full_body_mid_distance,[]
person_047,train,08,P2,Standing contrapposto (weight shift),A4,Near profile,B2,L2,G_core_2,person_047__G_core_2,tbd,full_body_mid_distance,[]
person_047,train,09,P3,"Seated upright, knees forward",A1,Front,B1,L2,G_rot_1,person_047__G_rot_1,tbd,full_body_mid_distance,[]
person_047,train,10,P3,"Seated upright, knees forward",A2,30° left,B1,L2,G_rot_1,person_047__G_rot_1,tbd,full_body_mid_distance,[]
person_047,train,11,P3,"Seated upright, knees forward",A3,30° right,B3,L1,G_rot_1,person_047__G_rot_1,tbd,full_body_mid_distance,[]
person_047,train,12,P3,"Seated upright, knees forward",A4,Near profile,B3,L1,G_rot_1,person_047__G_rot_1,tbd,full_body_mid_distance,[]
person_047,train,13,P4,Seated side posture,A1,Front,B2,L2,G_rot_2,person_047__G_rot_2,tbd,full_body_mid_distance,[]
person_047,train,14,P4,Seated side posture,A2,30° left,B2,L2,G_rot_2,person_047__G_rot_2,tbd,full_body_mid_distance,[]
person_047,train,15,P4,Seated side posture,A3,30° right,B3,L1,G_rot_2,person_047__G_rot_2,tbd,full_body_mid_distance,[]
person_047,train,16,P4,Seated side posture,A4,Near profile,B3,L2,G_rot_2,person_047__G_rot_2,tbd,full_body_mid_distance,[]
person_047,train,17,P5,Motion pose (step/walk freeze),A1,Front,B1,L1,G_rot_3,person_047__G_rot_3,tbd,full_body_mid_distance,[]
person_047,train,18,P5,Motion pose (step/walk freeze),A2,30° left,B1,L2,G_rot_3,person_047__G_rot_3,tbd,full_body_mid_distance,[]
person_047,train,19,P5,Motion pose (step/walk freeze),A3,30° right,B2,L1,G_rot_3,person_047__G_rot_3,tbd,full_body_mid_distance,[]
person_047,train,20,P5,Motion pose (step/walk freeze),A4,Near profile,B2,L2,G_rot_3,person_047__G_rot_3,tbd,full_body_mid_distance,[]
person_048,train,01,P1,"Standing neutral, arms relaxed",A1,Front,B1,L1,G_core_1,person_048__G_core_1,tbd,full_body_mid_distance,[]
person_048,train,02,P1,"Standing neutral, arms relaxed",A2,30° left,B1,L1,G_core_1,person_048__G_core_1,tbd,full_body_mid_distance,[]
person_048,train,03,P1,"Standing neutral, arms relaxed",A3,30° right,B1,L1,G_core_1,person_048__G_core_1,tbd,full_body_mid_distance,[]
person_048,train,04,P1,"Standing neutral, arms relaxed",A4,Near profile,B1,L2,G_core_1,person_048__G_core_1,tbd,full_body_mid_distance,[]
person_048,train,05,P2,Standing contrapposto (weight shift),A1,Front,B2,L1,G_core_2,person_048__G_core_2,tbd,full_body_mid_distance,[]
person_048,train,06,P2,Standing contrapposto (weight shift),A2,30° left,B2,L1,G_core_2,person_048__G_core_2,tbd,full_body_mid_distance,[]
person_048,train,07,P2,Standing contrapposto (weight shift),A3,30° right,B2,L2,G_core_2,person_048__G_core_2,tbd,full_body_mid_distance,[]
person_048,train,08,P2,Standing contrapposto (weight shift),A4,Near profile,B2,L2,G_core_2,person_048__G_core_2,tbd,full_body_mid_distance,[]
person_048,train,09,P3,"Seated upright, knees forward",A1,Front,B1,L2,G_rot_1,person_048__G_rot_1,tbd,full_body_mid_distance,[]
person_048,train,10,P3,"Seated upright, knees forward",A2,30° left,B1,L2,G_rot_1,person_048__G_rot_1,tbd,full_body_mid_distance,[]
person_048,train,11,P3,"Seated upright, knees forward",A3,30° right,B3,L1,G_rot_1,person_048__G_rot_1,tbd,full_body_mid_distance,[]
person_048,train,12,P3,"Seated upright, knees forward",A4,Near profile,B3,L1,G_rot_1,person_048__G_rot_1,tbd,full_body_mid_distance,[]
person_048,train,13,P4,Seated side posture,A1,Front,B2,L2,G_rot_2,person_048__G_rot_2,tbd,full_body_mid_distance,[]
